frame,time_sec,similarity_pct,is_match,threshold,status
556,18.533,62.73,False,75.0,mismatch
557,18.567,61.67,False,75.0,mismatch
558,18.6,60.81,False,75.0,mismatch
559,18.633,64.09,False,75.0,mismatch
560,18.667,61.51,False,75.0,mismatch
561,18.7,60.45,False,75.0,mismatch
562,18.733,63.56,False,75.0,mismatch
563,18.767,62.74,False,75.0,mismatch
564,18.8,64.28,False,75.0,mismatch
565,18.833,65.64,False,75.0,mismatch
566,18.867,66.07,False,75.0,mismatch
567,18.9,66.54,False,75.0,mismatch
568,18.933,66.02,False,75.0,mismatch
569,18.967,66.02,False,75.0,mismatch
570,19.0,,,75.0,no_face
571,19.033,,,75.0,no_face
572,19.067,,,75.0,no_face
573,19.1,,,75.0,no_face
574,19.133,,,75.0,no_face
575,19.167,,,75.0,no_face
576,19.2,65.48,False,75.0,mismatch
577,19.233,64.72,False,75.0,mismatch
578,19.267,66.43,False,75.0,mismatch
579,19.3,66.68,False,75.0,mismatch
580,19.333,,,75.0,no_face
581,19.367,,,75.0,no_face
582,19.4,,,75.0,no_face
583,19.433,,,75.0,no_face
584,19.467,,,75.0,no_face
585,19.5,,,75.0,no_face
586,19.533,,,75.0,no_face
587,19.567,,,75.0,no_face
588,19.6,,,75.0,no_face
589,19.633,,,75.0,no_face
590,19.667,,,75.0,no_face
591,19.7,,,75.0,no_face
592,19.733,,,75.0,no_face
593,19.767,,,75.0,no_face
594,19.8,,,75.0,no_face
595,19.833,63.44,False,75.0,mismatch
596,19.867,63.55,False,75.0,mismatch
597,19.9,62.88,False,75.0,mismatch
598,19.933,63.35,False,75.0,mismatch
599,19.967,63.08,False,75.0,mismatch
600,20.0,65.51,False,75.0,mismatch
601,20.033,65.28,False,75.0,mismatch
602,20.067,65.28,False,75.0,mismatch
603,20.1,65.57,False,75.0,mismatch
604,20.133,64.71,False,75.0,mismatch
605,20.167,64.71,False,75.0,mismatch
606,20.2,64.72,False,75.0,mismatch
607,20.233,64.25,False,75.0,mismatch
608,20.267,64.25,False,75.0,mismatch
609,20.3,64.67,False,75.0,mismatch
610,20.333,64.89,False,75.0,mismatch
611,20.367,64.89,False,75.0,mismatch
612,20.4,65.00,False,75.0,mismatch
613,20.433,64.11,False,75.0,mismatch
614,20.467,64.48,False,75.0,mismatch
615,20.5,63.99,False,75.0,mismatch
616,20.533,65.47,False,75.0,mismatch
617,20.567,65.73,False,75.0,mismatch
618,20.6,62.16,False,75.0,mismatch
619,20.633,59.67,False,75.0,mismatch
620,20.667,59.71,False,75.0,mismatch
621,20.7,61.56,False,75.0,mismatch
622,20.733,61.96,False,75.0,mismatch
623,20.767,61.96,False,75.0,mismatch
624,20.8,60.92,False,75.0,mismatch
625,20.833,63.77,False,75.0,mismatch
626,20.867,63.77,False,75.0,mismatch
627,20.9,61.62,False,75.0,mismatch
628,20.933,61.17,False,75.0,mismatch
629,20.967,61.61,False,75.0,mismatch
630,21.0,,,75.0,no_face
631,21.033,63.24,False,75.0,mismatch
632,21.067,62.54,False,75.0,mismatch
633,21.1,,,75.0,no_face
634,21.133,,,75.0,no_face
635,21.167,,,75.0,no_face
636,21.2,,,75.0,no_face
637,21.233,,,75.0,no_face
638,21.267,,,75.0,no_face
639,21.3,,,75.0,no_face
640,21.333,,,75.0,no_face
641,21.367,,,75.0,no_face
642,21.4,61.94,False,75.0,mismatch
643,21.433,62.22,False,75.0,mismatch
644,21.467,62.22,False,75.0,mismatch
645,21.5,62.46,False,75.0,mismatch
646,21.533,62.30,False,75.0,mismatch
647,21.567,62.30,False,75.0,mismatch
648,21.6,61.79,False,75.0,mismatch
649,21.633,61.79,False,75.0,mismatch
650,21.667,62.74,False,75.0,mismatch
